fp;pca;best_val_auc;crossval_auc;crossval_auc_std;best_params
ecfp6;25;0.7915331125259399;0.7684456722736359;0.052873080687654346;{'activation': 'relu', 'first_neuron': 100, 'first_dropout': 0.0, 'second_neuron': 6, 'second_dropout': 0.0, 'third_neuron': 6, 'third_dropout': 0.5, 'batch_size': 64, 'epochs': 50}
ecfp2;25;0.8104504346847534;0.7906412059068679;0.06499356642895017;{'activation': 'relu', 'first_neuron': 12, 'first_dropout': 0.0, 'second_neuron': 6, 'second_dropout': 0.0, 'third_neuron': 50, 'third_dropout': 0.0, 'batch_size': 128, 'epochs': 50}
ecfp4;25;0.8120676279067993;0.7418568795323371;0.08874977761346835;{'activation': 'relu', 'first_neuron': 50, 'first_dropout': 0.0, 'second_neuron': 12, 'second_dropout': 0.0, 'third_neuron': 6, 'third_dropout': 0.0, 'batch_size': 64, 'epochs': 100}
ecfp4_maccs;25;0.8221741914749146;0.796949338555336;0.040402269869868744;{'activation': 'relu', 'first_neuron': 6, 'first_dropout': 0.5, 'second_neuron': 100, 'second_dropout': 0.5, 'third_neuron': 100, 'third_dropout': 0.5, 'batch_size': 128, 'epochs': 50}
fcfp6;25;0.8209707140922546;0.765276014328003;0.06059072418106163;{'activation': 'relu', 'first_neuron': 100, 'first_dropout': 0.5, 'second_neuron': 100, 'second_dropout': 0.5, 'third_neuron': 12, 'third_dropout': 0.0, 'batch_size': 128, 'epochs': 50}
avalon;25;0.8523296117782593;0.7964894352555275;0.043920606561619044;{'activation': 'relu', 'first_neuron': 12, 'first_dropout': 0.5, 'second_neuron': 50, 'second_dropout': 0.0, 'third_neuron': 12, 'third_dropout': 0.5, 'batch_size': 128, 'epochs': 100}
rdk7;25;0.7915003299713135;0.770489810705185;0.04893604380814034;{'activation': 'relu', 'first_neuron': 50, 'first_dropout': 0.5, 'second_neuron': 6, 'second_dropout': 0.0, 'third_neuron': 50, 'third_dropout': 0.5, 'batch_size': 128, 'epochs': 100}
hashtt;25;0.8431882262229919;0.765106333732605;0.08127288613150553;{'activation': 'relu', 'first_neuron': 12, 'first_dropout': 0.0, 'second_neuron': 50, 'second_dropout': 0.5, 'third_neuron': 50, 'third_dropout': 0.5, 'batch_size': 64, 'epochs': 50}
eigenvals;25;0.7615039944648743;0.5001473903656006;0.00029478566768169584;{'activation': 'relu', 'first_neuron': 100, 'first_dropout': 0.0, 'second_neuron': 100, 'second_dropout': 0.0, 'third_neuron': 12, 'third_dropout': 0.5, 'batch_size': 128, 'epochs': 100}
rdk6;0;0.8322799801826477;0.856462424993515;0.06896415215174194;{'activation': 'relu', 'first_neuron': 50, 'first_dropout': 0.5, 'second_neuron': 255, 'second_dropout': 0.0, 'third_neuron': 50, 'third_dropout': 0.0, 'batch_size': 128, 'epochs': 10}
