fp;pca;best_val_auc;crossval_auc;crossval_auc_std;best_params
rdkit_descr;50;0.71898353099823;0.5005354226231575;0.00039899554481824133;{'activation': 'relu', 'first_neuron': 100, 'first_dropout': 0.0, 'second_neuron': 100, 'second_dropout': 0.5, 'third_neuron': 100, 'third_dropout': 0.0, 'batch_size': 64, 'epochs': 100}
fcfp2;20;0.7436951994895935;0.6845357844829559;0.05736678255049174;{'activation': 'relu', 'first_neuron': 10, 'first_dropout': 0.0, 'second_neuron': 50, 'second_dropout': 0.0, 'third_neuron': 10, 'third_dropout': 0.0, 'batch_size': 64, 'epochs': 50}
hashtt;0;0.7132541537284851;0.7673301655054092;0.08658523174396884;{'activation': 'relu', 'first_neuron': 255, 'first_dropout': 0.5, 'second_neuron': 50, 'second_dropout': 0.5, 'third_neuron': 511, 'third_dropout': 0.0, 'batch_size': 64, 'epochs': 10}
hashap;0;0.753898561000824;0.7963158929347992;0.08179417487196239;{'activation': 'relu', 'first_neuron': 255, 'first_dropout': 0.0, 'second_neuron': 50, 'second_dropout': 0.5, 'third_neuron': 511, 'third_dropout': 0.0, 'batch_size': 64, 'epochs': 10}
ecfp0;0;0.7548953294754028;0.7666729533672333;0.049151074961132385;{'activation': 'relu', 'first_neuron': 511, 'first_dropout': 0.5, 'second_neuron': 100, 'second_dropout': 0.0, 'third_neuron': 511, 'third_dropout': 0.5, 'batch_size': 64, 'epochs': 10}
fcfp6;0;0.7131377458572388;0.7927426558732986;0.08917972470085729;{'activation': 'relu', 'first_neuron': 511, 'first_dropout': 0.5, 'second_neuron': 100, 'second_dropout': 0.5, 'third_neuron': 50, 'third_dropout': 0.5, 'batch_size': 128, 'epochs': 10}
ecfp2;0;0.7287747859954834;0.8019592648744583;0.08232180363864267;{'activation': 'relu', 'first_neuron': 255, 'first_dropout': 0.0, 'second_neuron': 255, 'second_dropout': 0.5, 'third_neuron': 255, 'third_dropout': 0.5, 'batch_size': 128, 'epochs': 10}
ecfp6;0;0.6953401565551758;0.8225442165136337;0.11713020982382104;{'activation': 'relu', 'first_neuron': 511, 'first_dropout': 0.0, 'second_neuron': 255, 'second_dropout': 0.0, 'third_neuron': 255, 'third_dropout': 0.5, 'batch_size': 128, 'epochs': 10}
ecfp4;0;0.7048918604850769;0.8140086060762406;0.09422027286342392;{'activation': 'relu', 'first_neuron': 100, 'first_dropout': 0.0, 'second_neuron': 50, 'second_dropout': 0.0, 'third_neuron': 50, 'third_dropout': 0.5, 'batch_size': 64, 'epochs': 10}
fcfp4;0;0.7283920645713806;0.8123138338327408;0.0885330200073696;{'activation': 'relu', 'first_neuron': 50, 'first_dropout': 0.5, 'second_neuron': 100, 'second_dropout': 0.5, 'third_neuron': 50, 'third_dropout': 0.0, 'batch_size': 128, 'epochs': 10}
rdk5;0;0.767406165599823;0.8007494711875915;0.06818353508690789;{'activation': 'relu', 'first_neuron': 100, 'first_dropout': 0.0, 'second_neuron': 511, 'second_dropout': 0.5, 'third_neuron': 50, 'third_dropout': 0.0, 'batch_size': 64, 'epochs': 10}
avalon;0;0.8191656470298767;0.8092265117168427;0.052777465407615326;{'activation': 'relu', 'first_neuron': 100, 'first_dropout': 0.5, 'second_neuron': 50, 'second_dropout': 0.5, 'third_neuron': 511, 'third_dropout': 0.0, 'batch_size': 64, 'epochs': 10}
fcfp2;0;0.7488445043563843;0.7710995835065841;0.04841549321131271;{'activation': 'relu', 'first_neuron': 100, 'first_dropout': 0.5, 'second_neuron': 100, 'second_dropout': 0.0, 'third_neuron': 100, 'third_dropout': 0.0, 'batch_size': 128, 'epochs': 10}
rdk7;0;0.7510730624198914;0.8158708107471466;0.06361800554640644;{'activation': 'relu', 'first_neuron': 100, 'first_dropout': 0.5, 'second_neuron': 50, 'second_dropout': 0.0, 'third_neuron': 255, 'third_dropout': 0.0, 'batch_size': 128, 'epochs': 10}
rdk6;0;0.8067985773086548;0.8074495136737824;0.07386354206834225;{'activation': 'relu', 'first_neuron': 255, 'first_dropout': 0.5, 'second_neuron': 50, 'second_dropout': 0.5, 'third_neuron': 511, 'third_dropout': 0.0, 'batch_size': 128, 'epochs': 10}
